C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_23_539.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_23_539.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_23_539.jpg, 0, 0.8861851, 0, 1.733156
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_23_680.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_23_680.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_23_680.jpg, 0, 1, 0, 3.33668
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_23_782.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_23_782.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_23_782.jpg, 0, 1, 0, 4.51148
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_23_886.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_23_886.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_23_886.jpg, 0, 1, 0, 5.902991
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_23_990.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_23_990.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_23_990.jpg, -0.3115827, 1, 0, 7.02879
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_24_093.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_24_093.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_24_093.jpg, -0.603573, 1, 0, 8.074534
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_24_216.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_24_216.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_24_216.jpg, -0.2604418, 1, 0, 9.430216
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_24_359.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_24_359.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_24_359.jpg, 0, 0.5699416, 0, 10.27622
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_24_459.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_24_459.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_24_459.jpg, 0, 0.2946811, 0, 10.55239
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_24_563.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_24_563.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_24_563.jpg, 0, 0, 0, 10.54064
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_24_666.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_24_666.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_24_666.jpg, 0, 0, 0, 10.43483
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_24_778.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_24_778.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_24_778.jpg, 0, 0, 0, 10.30938
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_24_880.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_24_880.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_24_880.jpg, -0.043566, 0, 0, 10.20552
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_24_982.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_24_982.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_24_982.jpg, -0.3407613, 0, 0, 10.05642
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_25_098.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_25_098.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_25_098.jpg, -0.03649586, 0, 0, 9.929758
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_25_202.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_25_202.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_25_202.jpg, 0, 0, 0, 9.828919
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_25_304.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_25_304.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_25_304.jpg, 0, 0, 0, 9.730178
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_25_407.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_25_407.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_25_407.jpg, -0.3040389, 0, 0, 9.563285
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_25_506.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_25_506.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_25_506.jpg, -0.4493676, 0, 0, 9.399434
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_25_610.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_25_610.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_25_610.jpg, -0.2575668, 0, 0, 9.314122
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_25_714.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_25_714.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_25_714.jpg, -0.5482017, 0, 0, 9.151731
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_25_818.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_25_818.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_25_818.jpg, -0.2795154, 0, 0, 9.072737
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_25_919.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_25_919.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_25_919.jpg, 0, 0, 0, 8.953573
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_26_025.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_26_025.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_26_025.jpg, 0, 0, 0, 8.862466
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_26_131.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_26_131.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_26_131.jpg, 0, 0, 0, 8.755778
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_26_269.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_26_269.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_26_269.jpg, 0, 0.4071567, 0, 9.293386
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_26_369.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_26_369.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_26_369.jpg, 0, 0.7126873, 0, 10.01883
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_26_493.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_26_493.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_26_493.jpg, -0.3670203, 1, 0, 11.23197
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_26_597.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_26_597.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_26_597.jpg, -0.6617348, 1, 0, 12.33424
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_26_741.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_26_741.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_26_741.jpg, -0.2580243, 1, 0, 13.6949
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_26_851.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_26_851.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_26_851.jpg, 0, 1, 0, 14.83162
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_26_951.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_26_951.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_26_951.jpg, 0, 1, 0, 16.19194
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_27_053.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_27_053.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_27_053.jpg, -0.2858289, 1, 0, 16.97878
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_27_156.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_27_156.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_27_156.jpg, -0.5030622, 1, 0, 18.04946
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_27_306.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_27_306.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_27_306.jpg, -0.03810087, 1, 0, 19.32767
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_27_405.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_27_405.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_27_405.jpg, 0, 1, 0, 20.56024
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_27_509.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_27_509.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_27_509.jpg, -0.3124509, 1, 0, 21.58015
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_27_614.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_27_614.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_27_614.jpg, -0.0214896, 1, 0, 22.52579
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_27_720.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_27_720.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_27_720.jpg, 0, 1, 0, 23.52554
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_27_823.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_27_823.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_27_823.jpg, 0, 1, 0, 24.48846
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_27_923.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_27_923.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_27_923.jpg, -0.2574411, 1, 0, 25.41778
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_28_029.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_28_029.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_28_029.jpg, -0.6170757, 1, 0, 26.31853
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_28_150.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_28_150.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_28_150.jpg, -0.2590339, 1, 0, 27.45711
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_28_256.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_28_256.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_28_256.jpg, 0, 1, 0, 28.36837
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_28_357.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_28_357.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_28_357.jpg, -0.3013032, 1, 0, 29.23593
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_28_502.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_28_502.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_28_502.jpg, 0, 1, 0, 30.18929
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_28_602.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_28_602.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_28_602.jpg, 0, 1, 0, 30.19016
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_28_703.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_28_703.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_28_703.jpg, 0, 1, 0, 30.19
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_28_807.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_28_807.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_28_807.jpg, 0, 1, 0, 30.1903
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_29_007.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_29_007.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_29_007.jpg, 0, 1, 0, 30.19026
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_29_109.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_29_109.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_29_109.jpg, -0.3099501, 1, 0, 30.17453
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_29_211.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_29_211.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_29_211.jpg, -0.6162677, 1, 0, 30.13345
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_29_316.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_29_316.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_29_316.jpg, -0.3017474, 1, 0, 30.19102
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_29_423.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_29_423.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_29_423.jpg, -0.02455068, 1, 0, 30.18797
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_29_527.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_29_527.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_29_527.jpg, 0, 1, 0, 30.1899
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_29_634.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_29_634.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_29_634.jpg, 0, 1, 0, 30.19028
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_29_736.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_29_736.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_29_736.jpg, 0, 0.9066752, 0, 30.17604
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_29_841.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_29_841.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_29_841.jpg, 0, 0.6133007, 0, 30.10183
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_29_953.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_29_953.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_29_953.jpg, 0.3281247, 0.2379056, 0, 29.84211
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_30_082.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_30_082.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_30_082.jpg, 0, 0, 0, 29.5106
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_30_188.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_30_188.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_30_188.jpg, 0, 0, 0, 29.15439
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_30_294.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_30_294.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_30_294.jpg, 0, 0, 0, 28.86091
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_30_393.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_30_393.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_30_393.jpg, 0, 0, 0, 28.57155
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_30_539.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_30_539.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_30_539.jpg, -0.4298862, 0, 0, 27.90115
C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\center_2024_07_09_09_12_30_641.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\left_2024_07_09_09_12_30_641.jpg, C:\Users\debda\Downloads\simulator-windows-64\CAR\IMG\right_2024_07_09_09_12_30_641.jpg, -0.1652562, 0, 0, 27.61702
